datetime,rainfall_amount,wind_speed,relative_humidity,air_temperature,shortwave_global
15/01/2016 12:00,0,3.1,39.59,-3.97,-9999.0
15/01/2016 13:00,0,2.52,41.54,-3.36,-9999.0
15/01/2016 14:00,0,4.05,43.65,-3.65,-9999.0
15/01/2016 15:00,0,4.81,40.62,-4.41,-9999.0
15/01/2016 16:00,0,4.05,40.9,-4.69,-9999.0
15/01/2016 17:00,0,3.1,43.04,-5.65,-9999.0
15/01/2016 18:00,0,2.69,43.36,-6.63,-9999.0
15/01/2016 19:00,0,2.93,41.08,-6.85,-9999.0
15/01/2016 20:00,0,3.61,40.42,-7.02,-9999.0
15/01/2016 21:00,0,3.56,41.86,-7.13,-9999.0
15/01/2016 22:00,0,2.87,45.49,-7.66,-9999.0
15/01/2016 23:00,0,2.54,51.15,-8.1,-9999.0
16/01/2016 00:00,0,2.57,50.08,-7.68,-9999.0
16/01/2016 01:00,0,2.93,53.28,-7.79,-9999.0
16/01/2016 02:00,0,2.16,56.23,-8.32,-9999.0
16/01/2016 03:00,0,2.51,52.49,-7.79,-9999.0
16/01/2016 04:00,0,1.97,54.81,-8.02,-9999.0
16/01/2016 05:00,0,3.03,56.95,-7.48,-9999.0
16/01/2016 06:00,0,3.19,61.78,-7.14,-9999.0
16/01/2016 07:00,0,3.05,59.33,-7.17,-9999.0
16/01/2016 08:00,0,2.91,60.68,-7.02,-9999.0
16/01/2016 09:00,0,2.43,56.68,-7.12,-9999.0
16/01/2016 10:00,0,2.88,52.04,-6.22,-9999.0
16/01/2016 11:00,0,4.27,53.35,-5.4,-9999.0
16/01/2016 12:00,0,4.65,53.81,-4.85,-9999.0
16/01/2016 13:00,0,4.15,45.49,-3.88,-9999.0
16/01/2016 14:00,0,4.11,46.14,-3.68,-9999.0
16/01/2016 15:00,0,4.93,45.86,-3.72,-9999.0
16/01/2016 16:00,0,4,48.05,-5.08,-9999.0
16/01/2016 17:00,0,3.69,53.08,-5.84,-9999.0
16/01/2016 18:00,0,2.44,51.02,-6.58,-9999.0
16/01/2016 19:00,0,2.46,47.7,-6.72,-9999.0
16/01/2016 20:00,0,2.3,49.72,-7.18,-9999.0
16/01/2016 21:00,0,1.83,52.28,-6.99,-9999.0
16/01/2016 22:00,0,1.93,60.83,-7.41,-9999.0
16/01/2016 23:00,0,1.76,77.15,-7.62,-9999.0
17/01/2016 00:00,0,3.46,68.01,-7.53,-9999.0
17/01/2016 01:00,0,3.1,59.18,-7.66,-9999.0
17/01/2016 02:00,0,3.7,66.8,-7.85,-9999.0
17/01/2016 03:00,0,4.19,70.74,-8.03,-9999.0
17/01/2016 04:00,0,3,77.59,-8.49,-9999.0
17/01/2016 05:00,0,1.65,79.57,-8.95,-9999.0
17/01/2016 06:00,0,2.8,74.27,-8.93,-9999.0
17/01/2016 07:00,0,3.06,77.12,-9.13,-9999.0
17/01/2016 08:00,0,1.78,69.7,-9.3,-9999.0
17/01/2016 09:00,0,2.79,66.56,-8.91,-9999.0
17/01/2016 10:00,0,2.26,59.69,-8.31,-9999.0
17/01/2016 11:00,0,3.4,66.28,-7.96,-9999.0
17/01/2016 12:00,0,3.14,76.37,-8.15,-9999.0
17/01/2016 13:00,0,2.33,89.22,-8.59,-9999.0
17/01/2016 14:00,0,3.1,75.02,-7.99,-9999.0
17/01/2016 15:00,0,4.93,59.16,-7.09,-9999.0
17/01/2016 16:00,0,3.34,45.89,-6.81,-9999.0
17/01/2016 17:00,0,3.77,53.77,-8.18,-9999.0
17/01/2016 18:00,0,2.52,64.45,-9.14,-9999.0
17/01/2016 19:00,0,1.97,57.27,-9.2,-9999.0
17/01/2016 20:00,0,2.54,42.5,-9.27,-9999.0
17/01/2016 21:00,0,2.49,39.25,-9.92,-9999.0
17/01/2016 22:00,0,2.28,48.19,-11.34,-9999.0
17/01/2016 23:00,0,2.79,52.73,-12.16,-9999.0
18/01/2016 00:00,0,2.92,54.09,-12.68,-9999.0
18/01/2016 01:00,0,2.51,52.24,-12.69,-9999.0
18/01/2016 02:00,0,2.58,55.72,-13.84,-9999.0
18/01/2016 03:00,0,2.73,58.58,-14.18,-9999.0
18/01/2016 04:00,0,2.81,53.43,-13.87,-9999.0
18/01/2016 05:00,0,2.94,56.48,-14.59,-9999.0
18/01/2016 06:00,0,2.68,55.27,-14.45,-9999.0
18/01/2016 07:00,0,2.91,57.17,-14.94,-9999.0
18/01/2016 08:00,0,2.79,55.7,-15.1,-9999.0
18/01/2016 09:00,0,2.75,54.78,-15.1,-9999.0
18/01/2016 10:00,0,1.7,48.39,-13.47,-9999.0
18/01/2016 11:00,0,0.05,36.33,-9.66,-9999.0
18/01/2016 12:00,0,0.54,36.65,-8.29,-9999.0
18/01/2016 13:00,0,0.78,35.49,-7.61,-9999.0
18/01/2016 14:00,0,0.79,35.5,-6.91,-9999.0
18/01/2016 15:00,0,1.28,35.45,-6.97,-9999.0
18/01/2016 16:00,0,0.92,33.03,-7.53,-9999.0
18/01/2016 17:00,0,0.09,30.35,-9.1,-9999.0
18/01/2016 18:00,0,1.87,44.14,-11.12,-9999.0
18/01/2016 19:00,0,2.48,44.8,-11.86,-9999.0
18/01/2016 20:00,0,2.4,45.32,-12.14,-9999.0
18/01/2016 21:00,0,2.62,47.15,-12.44,-9999.0
18/01/2016 22:00,0,2.52,46.26,-12.53,-9999.0
18/01/2016 23:00,0,2.38,46.83,-12.55,-9999.0
19/01/2016 00:00,0,2.41,47.42,-12.73,-9999.0
19/01/2016 01:00,0,2.35,49.27,-12.55,-9999.0
19/01/2016 02:00,0,2.29,48.85,-12.85,-9999.0
19/01/2016 03:00,0,2.35,48.54,-13.04,-9999.0
19/01/2016 04:00,0,2.27,46.3,-12.97,-9999.0
19/01/2016 05:00,0,1.92,47.45,-12.83,-9999.0
19/01/2016 06:00,0,1.94,44.52,-12.69,-9999.0
19/01/2016 07:00,0,1.47,43.1,-11.68,-9999.0
19/01/2016 08:00,0,1.2,37.46,-11.02,-9999.0
19/01/2016 09:00,0,0.7,37.61,-9.98,-9999.0
19/01/2016 10:00,0,0.71,39.99,-7.63,-9999.0
19/01/2016 11:00,0,0.04,32.47,-4.96,-9999.0
19/01/2016 12:00,0,0.11,29.27,-2.07,-9999.0
19/01/2016 13:00,0,0.03,38.73,-2.67,-9999.0
19/01/2016 14:00,0,0.05,44.92,-5.22,-9999.0
19/01/2016 15:00,0,0.41,44.26,-1.92,-9999.0
19/01/2016 16:00,0,0.56,44.95,-2.17,-9999.0
19/01/2016 17:00,0,0.19,50.38,-4.36,-9999.0
19/01/2016 18:00,0,0.02,51.36,-7.61,-9999.0
19/01/2016 19:00,0,0.1,51.18,-8.33,-9999.0
19/01/2016 20:00,0,0.05,48.63,-8.41,-9999.0
19/01/2016 21:00,0,0.2,44.67,-8.46,-9999.0
19/01/2016 22:00,0,0.53,43.8,-8.76,-9999.0
19/01/2016 23:00,0,0.48,44.65,-8.77,-9999.0
20/01/2016 00:00,0,0.22,45.14,-8.91,-9999.0
20/01/2016 01:00,0,0.48,47.8,-9.07,-9999.0
20/01/2016 02:00,0,0.27,49.34,-9.15,-9999.0
20/01/2016 03:00,0,0.27,50.09,-9.28,-9999.0
20/01/2016 04:00,0,0.09,53.26,-9.32,-9999.0
20/01/2016 05:00,0,0.3,55.41,-9,-9999.0
20/01/2016 06:00,0,0.22,56,-8.77,-9999.0
20/01/2016 07:00,0,0.48,51.76,-8.54,-9999.0
20/01/2016 08:00,0,0.48,73.75,-5.66,-9999.0
20/01/2016 09:00,0,0.73,75,-4.62,-9999.0
20/01/2016 10:00,0,0.97,65.03,-2.03,-9999.0
20/01/2016 11:00,0,1.78,60.96,-0.63,-9999.0
20/01/2016 12:00,0,2.22,56.31,-0.02,-9999.0
20/01/2016 13:00,0,2.24,52.83,0.53,-9999.0
20/01/2016 14:00,0,2.31,50.94,0.93,-9999.0
20/01/2016 15:00,0,3.25,49.03,1.03,-9999.0
20/01/2016 16:00,0,3.03,47.45,1.1,-9999.0
20/01/2016 17:00,0,3.86,48.2,0.09,-9999.0
20/01/2016 18:00,0,3.78,49.12,-0.34,-9999.0
20/01/2016 19:00,0,2.32,48.51,-0.91,-9999.0
20/01/2016 20:00,0,1.57,52.91,-2.17,-9999.0
20/01/2016 21:00,0,2.04,57.03,-2.85,-9999.0
20/01/2016 22:00,0,1.86,57.16,-3.16,-9999.0
20/01/2016 23:00,0,1.72,52.39,-2.9,-9999.0
21/01/2016 00:00,0,2.26,52.97,-3.06,-9999.0
21/01/2016 01:00,0,2.47,51.29,-2.91,-9999.0
21/01/2016 02:00,0,3.15,48.62,-2.91,-9999.0
21/01/2016 03:00,0,3.4,48.73,-3.04,-9999.0
21/01/2016 04:00,0,3.42,49.35,-3.44,-9999.0
21/01/2016 05:00,0,3.47,47.8,-3.45,-9999.0
21/01/2016 06:00,0,3.84,49.59,-3.54,-9999.0
21/01/2016 07:00,0,3.84,48.79,-3.44,-9999.0
21/01/2016 08:00,0,4.08,49.41,-3.44,-9999.0
21/01/2016 09:00,0,3.4,46.33,-3.7,-9999.0
21/01/2016 10:00,0,1.29,41.03,-3.01,-9999.0
21/01/2016 11:00,0,2.97,33.66,-1.1,-9999.0
21/01/2016 12:00,0,1.68,30.47,0.63,-9999.0
21/01/2016 13:00,0,1.46,25.93,1.93,-9999.0
21/01/2016 14:00,0,2.19,27.07,2.7,-9999.0
21/01/2016 15:00,0,2.11,29.3,2.54,-9999.0
21/01/2016 16:00,0,1.38,29.8,2.72,-9999.0
21/01/2016 17:00,0,0.73,33.8,0.52,-9999.0
21/01/2016 18:00,0,1.44,42.06,-1.87,-9999.0
21/01/2016 19:00,0,1.81,40.84,-2.56,-9999.0
21/01/2016 20:00,0,1.57,40.69,-3.28,-9999.0
21/01/2016 21:00,0,1.46,44.03,-4.43,-9999.0
21/01/2016 22:00,0,1.52,50.41,-5.25,-9999.0
21/01/2016 23:00,0,1.77,52.44,-6.32,-9999.0
22/01/2016 00:00,0,1.95,52.8,-7.06,-9999.0
22/01/2016 01:00,0,2.12,52.93,-7.37,-9999.0
22/01/2016 02:00,0,1.82,53.66,-7.53,-9999.0
22/01/2016 03:00,0,1.99,59.16,-8.15,-9999.0
22/01/2016 04:00,0,2.19,63.2,-8.67,-9999.0
22/01/2016 05:00,0,2.13,64.37,-8.85,-9999.0
22/01/2016 06:00,0,2.09,64.3,-8.99,-9999.0
22/01/2016 07:00,0,2.11,63.79,-9.12,-9999.0
22/01/2016 08:00,0,2.1,66.04,-9.25,-9999.0
22/01/2016 09:00,0,1.86,67.18,-8.91,-9999.0
22/01/2016 10:00,0,1.07,61.29,-7.55,-9999.0
22/01/2016 11:00,0,0.38,51.91,-4.16,-9999.0
22/01/2016 12:00,0,1.22,50.08,-3.32,-9999.0
22/01/2016 13:00,0,1.28,49.16,-3.24,-9999.0
22/01/2016 14:00,0,1.33,49.16,-2.52,-9999.0
22/01/2016 15:00,0,1.43,52.46,-2.42,-9999.0
22/01/2016 16:00,0,1.26,51.69,-2.36,-9999.0
22/01/2016 17:00,0,0.4,53.12,-3.15,-9999.0
22/01/2016 18:00,0,0.11,59.29,-5.1,-9999.0
22/01/2016 19:00,0,0.73,58.12,-5.09,-9999.0
22/01/2016 20:00,0,0.39,57.87,-5.24,-9999.0
22/01/2016 21:00,0,0.65,49.33,-4.88,-9999.0
22/01/2016 22:00,0,0.53,46.82,-4.79,-9999.0
22/01/2016 23:00,0,0.3,46.91,-4.86,-9999.0
23/01/2016 00:00,0,1.17,39.38,-3.61,-9999.0
23/01/2016 01:00,0,1.22,37.42,-3.43,-9999.0
23/01/2016 02:00,0,0.6,39.91,-3.25,-9999.0
23/01/2016 03:00,0,0.47,42.44,-3.36,-9999.0
23/01/2016 04:00,0,0.48,45.31,-2.76,-9999.0
23/01/2016 05:00,0,1.37,41.04,-1.43,-9999.0
23/01/2016 06:00,0,2.12,41.59,1.55,-9999.0
23/01/2016 07:00,0,1.46,52.3,2.07,-9999.0
23/01/2016 08:00,0,1.18,61.97,1.36,-9999.0
23/01/2016 09:00,0,1.03,70.89,0.79,-9999.0
23/01/2016 10:00,0,3.6,65.02,3.16,-9999.0
23/01/2016 11:00,0,3.78,59.84,3.56,-9999.0
23/01/2016 12:00,0,4.07,54.68,3.44,-9999.0
23/01/2016 13:00,0,5.03,44.31,3.77,-9999.0
23/01/2016 14:00,0,4.93,40.68,4.28,-9999.0
23/01/2016 15:00,0,5.47,39.63,3.95,-9999.0
23/01/2016 16:00,0,5.37,39.45,3.88,-9999.0
23/01/2016 17:00,0,4.24,41.29,2.78,-9999.0
23/01/2016 18:00,0,3.61,47.89,0.94,-9999.0
23/01/2016 19:00,0,3.99,48.11,0.37,-9999.0
23/01/2016 20:00,0,3.75,47.88,0.09,-9999.0
23/01/2016 21:00,0,3.96,46.45,-0.18,-9999.0
23/01/2016 22:00,0,3.72,42.1,-0.09,-9999.0
23/01/2016 23:00,0,3.28,38.12,0.14,-9999.0
24/01/2016 00:00,0,3.17,38.63,0.02,-9999.0
24/01/2016 01:00,0,2.54,41.76,-0.56,-9999.0
24/01/2016 02:00,0,2.36,37.75,-0.94,-9999.0
24/01/2016 03:00,0,2.96,36.83,-1.35,-9999.0
24/01/2016 04:00,0,2.61,33.83,-1.29,-9999.0
24/01/2016 05:00,0,2.97,30.28,-0.95,-9999.0
24/01/2016 06:00,0,3.17,29.73,-0.91,-9999.0
24/01/2016 07:00,0,3.32,30.38,-1.14,-9999.0
24/01/2016 08:00,0,3.09,31.58,-1.15,-9999.0
24/01/2016 09:00,0,2.88,27.45,-0.44,-9999.0
24/01/2016 10:00,0,2.47,26.39,1.13,-9999.0
24/01/2016 11:00,0,0.75,15.3,4.6,-9999.0
24/01/2016 12:00,0,0.23,10.14,8.59,-9999.0
24/01/2016 13:00,0,1.7,10.9,8.68,-9999.0
24/01/2016 14:00,0,2.04,10.66,9.06,-9999.0
24/01/2016 15:00,0,2.37,9.36,8.9,-9999.0
24/01/2016 16:00,0,2.73,11.16,8.94,-9999.0
24/01/2016 17:00,0,3.21,24.88,7.67,-9999.0
24/01/2016 18:00,0,2.97,30.98,6.62,-9999.0
24/01/2016 19:00,0,1.9,31.76,5.64,-9999.0
24/01/2016 20:00,0,2.22,31.93,5.1,-9999.0
24/01/2016 21:00,0,2.73,31.06,5.26,-9999.0
24/01/2016 22:00,0,2.44,35.38,4.77,-9999.0
24/01/2016 23:00,0,2.55,37.82,4.68,-9999.0
25/01/2016 00:00,0,1.96,43.03,5.29,-9999.0
25/01/2016 01:00,0,1.88,48.11,4.61,-9999.0
25/01/2016 02:00,0,1.8,54.23,4.79,-9999.0
25/01/2016 03:00,0,2.09,55.64,5.57,-9999.0
25/01/2016 04:00,0,2.35,55.63,5.92,-9999.0
25/01/2016 05:00,0,1.85,60.63,5.68,-9999.0
25/01/2016 06:00,0,2.45,60.95,5.62,-9999.0
25/01/2016 07:00,0,2,61.79,5.74,-9999.0
25/01/2016 08:00,0,2.36,59.78,6.6,-9999.0
25/01/2016 09:00,0,1.98,64,5.98,-9999.0
25/01/2016 10:00,0,1.8,58.82,7.48,-9999.0
25/01/2016 11:00,0,1.44,50.71,9.32,-9999.0
25/01/2016 12:00,0,2.21,42.38,12.05,-9999.0
25/01/2016 13:00,0,3.08,41.34,12.7,-9999.0
25/01/2016 14:00,0,3.41,38.6,13.32,-9999.0
25/01/2016 15:00,0,3.26,37.47,13.39,-9999.0
25/01/2016 16:00,0,3.62,38.14,13.12,-9999.0
25/01/2016 17:00,0,3.24,39.83,12.52,-9999.0
25/01/2016 18:00,0,2.02,52.61,8.66,-9999.0
25/01/2016 19:00,0,3.21,57.78,6.93,-9999.0
25/01/2016 20:00,0,2.88,59.66,6.66,-9999.0
25/01/2016 21:00,0,3.05,59.87,6.48,-9999.0
25/01/2016 22:00,0,2.97,61.73,6.12,-9999.0
25/01/2016 23:00,0,2.82,63.89,5.75,-9999.0
26/01/2016 00:00,0,2.74,65.41,5.47,-9999.0
26/01/2016 01:00,0,2.66,63.77,5.55,-9999.0
26/01/2016 02:00,0,2.54,64.5,5.33,-9999.0
26/01/2016 03:00,0,2.65,65.48,5.27,-9999.0
26/01/2016 04:00,0,2.53,63.35,5.24,-9999.0
26/01/2016 05:00,0,2.54,63.47,5.21,-9999.0
26/01/2016 06:00,0,2.69,61.36,5.19,-9999.0
26/01/2016 07:00,0,2.5,59.7,5.25,-9999.0
26/01/2016 08:00,0,2.71,59.12,5.44,-9999.0
26/01/2016 09:00,0,2.57,55.76,5.7,-9999.0
26/01/2016 10:00,0,1.71,50.15,7.26,-9999.0
26/01/2016 11:00,0,1.01,41.09,10.54,-9999.0
26/01/2016 12:00,0,0.72,36.36,11.79,-9999.0
26/01/2016 13:00,0,0.71,36.52,12.02,-9999.0
26/01/2016 14:00,0,1.14,36.67,12.32,-9999.0
26/01/2016 15:00,0,2.26,35.52,12.69,-9999.0
26/01/2016 16:00,0,3.36,30.39,13.29,-9999.0
26/01/2016 17:00,0,2.89,33.56,11.81,-9999.0
26/01/2016 18:00,0,1.93,44.81,8.46,-9999.0
26/01/2016 19:00,0,2.75,45.7,6.53,-9999.0
26/01/2016 20:00,0,2.61,43.67,6.53,-9999.0
26/01/2016 21:00,0,2.89,47.37,5.71,-9999.0
26/01/2016 22:00,0,2.91,50.02,5.19,-9999.0
26/01/2016 23:00,0,2.93,48.27,4.99,-9999.0
27/01/2016 00:00,0,2.99,48.34,4.73,-9999.0
27/01/2016 01:00,0,3,47.87,4.82,-9999.0
27/01/2016 02:00,0,3.15,48.53,4.29,-9999.0
27/01/2016 03:00,0,2.81,49.23,4.08,-9999.0
27/01/2016 04:00,0,2.78,48.22,3.77,-9999.0
27/01/2016 05:00,0,2.66,49.77,3.56,-9999.0
27/01/2016 06:00,0,2.58,49.67,3.19,-9999.0
27/01/2016 07:00,0,2.45,48.54,3.04,-9999.0
27/01/2016 08:00,0,2.22,46.25,3.13,-9999.0
27/01/2016 09:00,0,1.95,45.22,4.06,-9999.0
27/01/2016 10:00,0,0.8,41.64,6,-9999.0
27/01/2016 11:00,0,0.16,32.91,7.82,-9999.0
27/01/2016 12:00,0,0.23,34.69,8.45,-9999.0
27/01/2016 13:00,0,0.3,37.28,8.86,-9999.0
27/01/2016 14:00,0,0.82,40.02,10.02,-9999.0
27/01/2016 15:00,0,0.95,44.17,8.39,-9999.0
27/01/2016 16:00,0,1.35,44.77,7.15,-9999.0
27/01/2016 17:00,0,1.16,44.98,6.24,-9999.0
27/01/2016 18:00,0,0.71,50.8,4.42,-9999.0
27/01/2016 19:00,0,1.72,52.41,3.63,-9999.0
27/01/2016 20:00,0,1.9,52.81,3.29,-9999.0
27/01/2016 21:00,0,1.53,53.35,2.94,-9999.0
27/01/2016 22:00,0,1.69,55.81,2.26,-9999.0
27/01/2016 23:00,0,1.59,58.8,1.52,-9999.0
28/01/2016 00:00,0,1.34,59.35,1.19,-9999.0
28/01/2016 01:00,0,1.27,60.72,0.86,-9999.0
28/01/2016 02:00,0,1.43,61.5,0.49,-9999.0
28/01/2016 03:00,0,1.06,63.98,-0.23,-9999.0
28/01/2016 04:00,0,1.11,64.96,-0.57,-9999.0
28/01/2016 05:00,0,1.15,65.36,-0.62,-9999.0
28/01/2016 06:00,0,1.23,65.88,-0.68,-9999.0
28/01/2016 07:00,0,1.57,65.46,-0.78,-9999.0
28/01/2016 08:00,0,1.43,64.53,-0.79,-9999.0
28/01/2016 09:00,0,1.04,61.3,-0.68,-9999.0
28/01/2016 10:00,0,0.56,56.27,1,-9999.0
28/01/2016 11:00,0,0.93,58.84,2.11,-9999.0
28/01/2016 12:00,0,1.32,59.09,3.26,-9999.0
28/01/2016 13:00,0,1.33,58.2,3.4,-9999.0
28/01/2016 14:00,0,1.3,58.2,4.11,-9999.0
28/01/2016 15:00,0,1.34,60.53,4.61,-9999.0
28/01/2016 16:00,0,0.9,63.09,3.84,-9999.0
28/01/2016 17:00,0,0.19,65.69,3.16,-9999.0
28/01/2016 18:00,0,0.97,68.39,1.86,-9999.0
28/01/2016 19:00,0,1.33,63.98,1.84,-9999.0
28/01/2016 20:00,0,1.05,58.91,2.61,-9999.0
28/01/2016 21:00,0,0.69,58.95,2.68,-9999.0
28/01/2016 22:00,0,0.95,62.13,1.95,-9999.0
28/01/2016 23:00,0,1.38,66.22,1.22,-9999.0
29/01/2016 00:00,0,1.31,67.2,0.8,-9999.0
29/01/2016 01:00,0,1.51,69.26,0.33,-9999.0
29/01/2016 02:00,0,1.54,69.74,0.4,-9999.0
29/01/2016 03:00,0,1.23,70.89,0.6,-9999.0
29/01/2016 04:00,0,1.94,71.06,0.21,-9999.0
29/01/2016 05:00,0,1.12,67.61,0.94,-9999.0
29/01/2016 06:00,0,0.93,63.75,1.51,-9999.0
29/01/2016 07:00,0,1.26,58.72,2.59,-9999.0
29/01/2016 08:00,0,1.64,58.62,3.2,-9999.0
29/01/2016 09:00,0,1.75,59.77,3.45,-9999.0
29/01/2016 10:00,0,0.91,58.17,4.56,-9999.0
29/01/2016 11:00,0,1.89,49.94,7.04,-9999.0
29/01/2016 12:00,0,2.79,42.78,8.71,-9999.0
29/01/2016 13:00,0,2.91,35.47,9.98,-9999.0
29/01/2016 14:00,0,3.23,36.96,9.94,-9999.0
29/01/2016 15:00,0,3.59,36.65,9.8,-9999.0
29/01/2016 16:00,0,3.08,35.89,9.58,-9999.0
29/01/2016 17:00,0,2.36,35.55,8.84,-9999.0
29/01/2016 18:00,0,0.91,46.9,4.9,-9999.0
29/01/2016 19:00,0,2.05,46.45,3.96,-9999.0
29/01/2016 20:00,0,1.93,49.73,2.97,-9999.0
29/01/2016 21:00,0,1.85,51.94,2.34,-9999.0
29/01/2016 22:00,0,2.02,53.96,1.69,-9999.0
29/01/2016 23:00,0,2.15,54.66,1.11,-9999.0
30/01/2016 00:00,0,2.2,59.91,0.48,-9999.0
30/01/2016 01:00,0,2.22,61.43,0.08,-9999.0
30/01/2016 02:00,0,2.14,62.32,-0.12,-9999.0
30/01/2016 03:00,0,2.08,59.37,-0.33,-9999.0
30/01/2016 04:00,0,1.85,61.22,-0.75,-9999.0
30/01/2016 05:00,0,1.63,63.98,-1.06,-9999.0
30/01/2016 06:00,0,1.77,64.36,-1.2,-9999.0
30/01/2016 07:00,0,1.49,65.56,-1.32,-9999.0
30/01/2016 08:00,0,1.2,66.1,-1.63,-9999.0
30/01/2016 09:00,0,0.95,67.29,-1.87,-9999.0
30/01/2016 10:00,0,0.37,64.38,-0.54,-9999.0
30/01/2016 11:00,0,1.08,63.97,0.51,-9999.0
30/01/2016 12:00,0,1.12,62.05,2.06,-9999.0
30/01/2016 13:00,0,1.69,60.73,3.07,-9999.0
30/01/2016 14:00,0,2.03,63.64,3.68,-9999.0
30/01/2016 15:00,0,2.25,67.12,3.51,-9999.0
30/01/2016 16:00,0,1.47,77.81,2.56,-9999.0
30/01/2016 17:00,0,1.63,80.73,1.96,-9999.0
30/01/2016 18:00,0,1.69,88.92,0.24,-9999.0
30/01/2016 19:00,0,1.35,89.08,-0.19,-9999.0
30/01/2016 20:00,0,0.63,92.6,-0.37,-9999.0
30/01/2016 21:00,0,0.26,99.12,-0.53,-9999.0
30/01/2016 22:00,0,0.06,100,-0.71,-9999.0
30/01/2016 23:00,0,0.11,100,-0.8,-9999.0
31/01/2016 00:00,0,0.06,100,-0.84,-9999.0
31/01/2016 01:00,0,0.72,100,-0.55,-9999.0
31/01/2016 02:00,0,1.15,93.72,0.14,-9999.0
31/01/2016 03:00,0,1.26,75.58,2.22,-9999.0
31/01/2016 04:00,0,1.01,79.39,1.89,-9999.0
31/01/2016 05:00,0,1.07,96.15,0.58,-9999.0
31/01/2016 06:00,0,0.75,97.6,-0.43,-9999.0
31/01/2016 07:00,0,0.59,100,-0.68,-9999.0
31/01/2016 08:00,0,0.09,100,-0.41,-9999.0
31/01/2016 09:00,0,0.07,100,-0.26,-9999.0
31/01/2016 10:00,0,0.02,100,0.43,-9999.0
31/01/2016 11:00,0,0.2,99.6,1.84,-9999.0
31/01/2016 12:00,0,0.51,87.22,4.12,-9999.0
31/01/2016 13:00,0,0.46,75.48,4.78,-9999.0
31/01/2016 14:00,0.1,1.49,81.19,4.21,-9999.0
31/01/2016 15:00,0.2,1.95,85.8,4.28,-9999.0
31/01/2016 16:00,0.2,1.97,87.5,4.54,-9999.0
31/01/2016 17:00,0.4,1.93,97.83,3.73,-9999.0
31/01/2016 18:00,0.7,2.67,99.72,3.3,-9999.0
31/01/2016 19:00,0.8,2.98,100,3.16,-9999.0
31/01/2016 20:00,0.2,2.93,93.5,4.03,-9999.0
31/01/2016 21:00,0.3,2.79,84.14,5.83,-9999.0
31/01/2016 22:00,0.8,1.92,98.65,4.45,-9999.0
31/01/2016 23:00,1,3.05,100,4.27,-9999.0
01/02/2016 00:00,0.6,3.09,100,4.31,-9999.0
01/02/2016 01:00,1,2.72,100,4.41,-9999.0
01/02/2016 02:00,1.2,2.48,99.92,4.8,-9999.0
01/02/2016 03:00,0.5,2.39,98.8,4.99,-9999.0
01/02/2016 04:00,0,2.68,82.64,7.09,-9999.0
01/02/2016 05:00,0,4.07,64.83,8.87,-9999.0
01/02/2016 06:00,0,4.6,57.81,8.99,-9999.0
01/02/2016 07:00,0,3.96,59.74,8.48,-9999.0
01/02/2016 08:00,0,4.64,54.28,8.32,-9999.0
01/02/2016 09:00,0,4.14,53.59,8.21,-9999.0
01/02/2016 10:00,0,3.31,50.68,8.46,-9999.0
01/02/2016 11:00,0,3.98,45.43,9.27,-9999.0
01/02/2016 12:00,0,3,40.94,10.65,-9999.0
01/02/2016 13:00,0,2.78,35.05,11.47,-9999.0
01/02/2016 14:00,0,3.32,34.07,12.02,-9999.0
01/02/2016 15:00,0,3.52,33.68,12.45,-9999.0
01/02/2016 16:00,0,2.15,25.91,12.02,-9999.0
01/02/2016 17:00,0,2.04,33.09,10.63,-9999.0
01/02/2016 18:00,0,2.5,31,9.04,-9999.0
01/02/2016 19:00,0,2.97,22.81,9.46,-9999.0
01/02/2016 20:00,0,3.11,25.68,9.19,-9999.0
01/02/2016 21:00,0,2.85,20.46,9.54,-9999.0
01/02/2016 22:00,0,2.07,17.91,9.66,-9999.0
01/02/2016 23:00,0,2.16,23.48,8.54,-9999.0
02/02/2016 00:00,0,2.06,22.53,8.5,-9999.0
02/02/2016 01:00,0,2.57,20.69,9.01,-9999.0
02/02/2016 02:00,0,2.64,18.91,9.03,-9999.0
02/02/2016 03:00,0,2.04,21.7,8.66,-9999.0
02/02/2016 04:00,0,1.01,27.46,7.92,-9999.0
02/02/2016 05:00,0,1.15,25.66,7.58,-9999.0
02/02/2016 06:00,0,0.92,27.09,7.33,-9999.0
02/02/2016 07:00,0,0.74,32.18,6.37,-9999.0
02/02/2016 08:00,0,2.27,37.02,6.1,-9999.0
02/02/2016 09:00,0,1.62,35.27,6.21,-9999.0
02/02/2016 10:00,0,0.55,41.23,5.2,-9999.0
02/02/2016 11:00,0,0.34,51.3,4.79,-9999.0
02/02/2016 12:00,0,0.9,49.72,6.34,-9999.0
02/02/2016 13:00,0,1.02,56.72,7.31,-9999.0
02/02/2016 14:00,0,0.3,59.03,5.99,-9999.0
02/02/2016 15:00,0,0.7,65.74,5.57,-9999.0
02/02/2016 16:00,0,1.12,70.06,5.83,-9999.0
02/02/2016 17:00,0,0.38,71.91,4.8,-9999.0
02/02/2016 18:00,0,0.65,72.55,3.21,-9999.0
02/02/2016 19:00,0,1.58,76.67,2.33,-9999.0
02/02/2016 20:00,0,1.4,80.46,1.69,-9999.0
02/02/2016 21:00,0,1.34,84.25,1.22,-9999.0
02/02/2016 22:00,0,1.29,88.72,0.98,-9999.0
02/02/2016 23:00,0,0.3,94.03,1.31,-9999.0
